total_loc,file_count,avg_complexity,duplication_percentage,team_size,functional_points,actual_effort_hours,actual_time_days,actual_cost_inr
70416,1391,1.5549513015940244,1.203443930581966,8,2000,450,11,92871
2468,57,1.4583195487803615,5.535568187243713,3,246,107,6,68151
77675,450,2.2290302664444774,2.3599906640110446,2,1013,589,52,191312
6755,54,3.3623042574431414,0.14216860592458852,7,201,98,2,45615
70131,427,1.673775761630706,5.039219459820602,1,946,595,102,168545
76529,987,1.0267154106050704,0.6461249900736084,6,2000,1263,41,431807
91183,957,2.609867154566992,3.4938499362978774,3,2000,805,48,387356
88022,1964,3.0477470702120186,0.31345080350275406,3,2000,984,59,284240
55866,288,8.24535529417884,10.272375946062747,5,767,545,20,211908
13503,91,2.958678100256521,1.2072244500975717,3,149,94,5,11993
32197,170,2.401604818989995,0.8987438688722731,4,291,325,15,42724
78757,954,2.8742070253398975,0.4839447223436234,3,1250,1020,61,730580
11066,80,6.785361935495641,10.215841477213909,7,277,238,6,57553
99257,668,4.877415835488096,4.355612194687067,3,2000,1152,69,550167
93948,1034,1.8581157057247708,4.737187603030612,4,1120,750,35,387705
53021,301,1.5958274879810723,2.421849541482958,2,380,326,28,34768
49826,260,1.6702748282807156,2.2534352628224292,2,735,471,41,197784
50400,277,2.544462882919616,0.4079518977469546,9,1094,621,14,152466
22777,143,3.998096248452171,2.8721681480361654,1,233,238,40,84019
55709,660,2.5391341040057585,0.9925270637131978,1,1377,550,94,295750
96925,1139,1.1544488632355507,13.225099750405663,1,2000,1490,255,463440
56761,292,3.828840002514776,5.5737048249786705,3,758,573,34,141276
31124,747,4.607434942867727,1.8645092660903262,2,1419,819,72,232285
70413,455,1.7519233187221541,0.5743434451163737,3,1096,579,35,122203
53106,347,3.4002405088548042,5.385314170601909,5,1358,481,18,59812
95385,683,2.2235467226555605,0.4555947387451906,9,2000,1207,28,463743
15438,77,5.838462052640677,0.7346459500044249,2,102,119,10,41748
68127,757,5.10473015888163,0.8317711295360161,1,2000,1053,180,819509
92872,983,2.6397707895622595,2.8487853562096532,6,2000,844,27,327143
80235,1524,3.5873131075079376,5.413551954395925,3,2000,1391,84,264493
19608,176,5.726864378465141,1.320678672318132,7,379,278,8,64745
3151,38,2.5061588972016633,0.30964647029726206,6,148,28,1,11916
48847,514,1.82672927096817,2.186191766443573,7,2000,580,16,111766
87242,502,4.082348500426477,4.825673132373755,5,946,1316,50,467788
87335,460,1.5468018708634559,0.8770886944009622,1,2000,1679,288,977048
54121,776,2.082160776844822,0.8692762074290293,3,2000,876,53,210692
66512,667,5.417340408722165,10.296146353123781,3,2000,1279,77,175331
58435,309,3.835548767946266,10.788614805457733,7,489,502,14,52834
56279,1128,2.1378346251681473,16.285019866957192,3,2000,1065,64,809233
32193,587,1.5318415069353621,5.769709988828832,5,1963,795,30,163735
69778,1056,1.9680164373520386,0.7296862085299949,4,2000,1037,48,670957
80838,597,1.735285281316623,0.8338180852290242,4,1790,1456,67,908247
39834,621,1.4261248510180318,1.4554987203510954,7,1550,908,26,453852
72715,373,3.991945918159823,1.3402198862190795,1,1328,875,150,655525
73623,660,1.6389806213791918,10.974713589972435,7,1946,759,21,392707
94576,786,2.331974758851005,5.446867428667424,8,800,887,22,333656
17119,215,2.072569218784997,4.505851943005676,3,773,351,21,46235
83713,725,9.847721521407191,0.7201240714863502,3,1949,971,58,359061
91894,629,2.0913946801304557,8.409407622204888,4,1488,1159,54,425654
86772,541,1.1833976511004174,6.158276174631014,6,744,668,21,321853
73947,460,1.2070622776448847,0.6254441836252583,7,865,682,19,176584
82850,625,2.9655639429290765,7.1724245247150815,1,1184,1122,192,623847
79734,431,3.012341926564551,1.1122800888259032,4,2000,1175,54,725631
28351,166,2.1936975373339163,0.29514601197603574,7,453,253,7,159624
26045,161,2.2437891587598378,3.743274182029953,2,188,250,22,86646
90952,1860,1.1219711833419548,3.7126323324290613,1,2000,1151,197,352888
32317,786,2.598960360660644,0.34910823693319315,1,1034,377,64,58148
8408,113,2.5458769535094485,1.3439138596911178,6,379,126,4,78773
6049,41,1.3563754844074671,17.27489721859572,5,71,51,1,13460
52090,492,1.2411983760980658,3.9708538272152714,1,1473,645,110,185436
1250,11,1.2901828218544917,4.583641137494793,3,27,18,1,5000
89580,493,1.234308062791926,0.8379767732121175,7,2000,1035,29,294163
74840,408,3.0698933267331174,0.28720527000146684,9,931,789,18,253186
66717,359,1.4812643087949495,1.1347353171180155,9,1017,508,11,170907
94941,1052,1.6370996773358848,1.0017501562948519,6,2000,1056,34,637325
16996,112,1.4194138394169156,0.9354928657436816,3,306,169,10,51729
46275,554,7.965578414057106,0.7494452811919925,1,2000,1036,177,395693
7905,112,5.242451015668256,2.99282000395496,3,408,224,13,49751
5337,76,1.5764167565879126,1.3917782627801198,2,200,82,7,44986
20156,212,1.873073851513972,6.0085095618537085,5,639,278,10,83929
45643,419,1.5182907401491605,0.7114677051356278,8,2000,478,12,101067
56656,327,2.4894653112231824,2.1867709889380054,5,1192,527,20,374101
3443,58,1.0435718149320976,0.04813186944098602,1,267,71,12,42098
13600,86,3.4481967891838794,2.300084316553391,3,147,206,12,61837
53322,426,2.6292548669085805,0.2011021296538893,5,1249,698,26,124358
29475,342,6.035945573629551,13.314782252773739,7,1585,867,24,95863
9762,82,1.3951122875605997,5.472149869322699,5,187,133,5,80743
17064,193,4.586435936616108,2.357471055787129,5,940,335,12,104194
59738,441,4.454065530069505,0.31698638274727725,7,612,402,11,258352
73766,674,1.299260043432292,3.1415316367136916,8,2000,726,18,452146
85167,1284,2.118539860173942,4.976924883404123,8,2000,1066,27,406869
67315,1147,1.4103297002144652,0.7406242239791991,7,1485,717,20,110156
69142,542,1.6467911203360392,2.939342270932147,3,2000,1291,78,331008
13384,72,1.672103223940309,5.891000887977013,2,144,140,12,111396
72889,766,2.787419210086818,5.117302697982975,1,834,633,108,326979
84764,538,2.166059434832799,5.685788614184526,6,830,788,25,259814
93568,643,7.4930499311806456,7.401244356997172,9,2000,1917,45,690937
61489,325,1.2972166920829507,9.714273133905856,3,1596,777,47,267571
9535,55,9.003352124638129,1.8202455192307139,5,79,160,6,80281
54440,416,1.5768279245408747,2.9438906256300585,9,1184,426,10,145378
44178,304,4.260950152488587,5.473276516808595,9,523,602,14,134849
78932,429,1.9107030739315798,4.180694042453776,7,1707,840,24,151148
51393,494,1.339707152498333,18.92864115003261,4,727,616,28,92641
96081,1041,5.292525908293755,0.048202181827647315,2,2000,1197,105,446115
78881,1890,1.8127111781978966,1.535490316118678,2,2000,1209,106,275735
60503,351,3.3659874855110203,1.154764668563924,4,1126,465,21,228853
29224,173,2.838613884075818,1.0648383453606243,1,777,244,41,36078
95535,1684,2.4040346463130913,0.8809847939452902,4,2000,1159,54,921308
44019,332,2.5066059488827497,4.322001852710362,6,409,390,12,51871
35347,309,3.898844150169804,0.3099893212980241,6,1005,470,15,49476
94858,1607,1.2021059089080128,4.736482431608566,7,2000,1584,45,631247
91847,466,3.4269621655391607,4.1380346065241085,5,712,708,27,328885
62852,845,5.975430443873912,1.0106418850927763,9,1090,1130,26,630317
56673,1116,1.1309554086531333,1.0201366213679064,2,1954,1033,91,375511
59201,437,1.3334823255142543,3.469121271770071,2,1741,1121,99,387657
26746,169,3.774219028530355,5.026713280641103,4,568,396,18,95575
23149,512,2.264947286521198,7.319891727677202,4,1619,464,21,341782
79705,548,2.1368666120498414,6.690202571983141,4,1094,727,33,227051
98216,784,1.324064238239572,11.721744191796288,1,1825,1376,236,960513
97479,1724,2.554915482658106,3.0478118505013603,4,2000,1552,72,287851
68485,1013,1.297657852587293,8.375912571214432,5,1988,1291,49,245670
40258,307,2.42438642095763,5.785278746899529,9,1414,437,10,268419
65517,749,4.173048366321371,7.877220559926899,3,2000,1210,73,896572
23389,123,1.6572772288997568,0.04093151549063949,3,183,208,12,36493
9923,58,2.441966841275712,11.824909727897667,5,166,121,4,24978
60260,305,11.626686195221044,2.2454643344218352,6,1462,609,19,315698
42075,515,3.552958877414895,5.601378583957446,3,1377,654,39,160993
9640,49,5.050414373808717,0.4761874745447663,1,218,160,27,24329
16464,151,2.178942520951861,1.7642924681047063,8,305,179,4,60233
4711,49,4.212920958809443,1.1084978015259972,1,160,95,16,34029
27763,577,1.0909755521543518,1.2069026858902085,2,2000,658,58,114787
52091,1075,1.2885234386224893,0.4603892998720372,3,2000,1113,67,527860
57779,383,1.4993761903123861,5.7353817579539,6,1127,681,22,215668
31077,274,2.130985096214303,0.03249851419118292,4,975,407,18,153550
94804,1243,5.11212430865523,1.3114548541707693,4,1257,904,42,284434
49215,356,1.9351205947135142,0.6708017914678513,9,716,550,12,377852
91107,1132,3.338849643879014,3.112398852430992,6,2000,947,31,684863
88323,666,3.7181278219853287,1.026788270672741,2,915,666,58,376604
60990,625,2.941125716209073,1.0491339881089887,7,1324,490,14,189373
66487,387,1.9723712611227424,2.3453195836643865,3,884,576,34,244206
18171,106,2.8931202647043857,3.701371660354642,9,516,374,8,135824
59375,510,1.9216989443167511,0.4526098167527173,6,1873,848,27,326270
72469,753,1.1927223843563644,0.6754720954576415,8,2000,920,23,679142
12038,122,11.855299249287041,0.9937274992677763,1,604,436,74,235475
35295,208,1.2992632304813718,12.740074405300135,2,335,428,37,152156
91780,992,1.1652178666549633,1.7713185570545447,6,2000,1315,43,561995
4100,55,5.637807081877073,3.198191991181495,3,197,76,4,58881
70688,1320,1.7904585232692005,0.9676412399852534,1,1613,1156,198,347188
93710,817,3.3114761604642178,2.3598609620446305,6,2000,767,25,427845
97956,836,1.8777882982810206,0.269534127307384,5,1169,1080,41,296503
38404,220,2.0927030810755474,0.12376002463401163,9,343,389,9,46351
69549,922,1.668721998368461,2.2137204281086444,6,1510,646,21,507211
83086,822,1.9243041338053972,1.7800775852724375,5,2000,1064,40,175719
89743,529,2.163405247191541,0.5152067134552116,1,1974,992,170,184453
20864,121,3.8037960323824196,4.072164022629844,1,438,199,34,44067
86127,848,2.576277786256054,17.318533021299515,1,2000,1277,219,156826
38594,340,7.324273105689156,1.7625878158668242,7,738,654,18,207676
3473,39,1.0941218496883074,3.428785409742075,6,135,55,1,17239
12261,64,2.538466011323891,11.536655799428324,5,168,127,4,59351
97632,1655,2.9307431495776592,6.233594858207641,4,2000,1062,49,285572
92758,489,6.562026814842911,2.1797512183343413,8,1837,1323,34,506229
27450,183,1.1108974280403028,4.681124484933749,8,277,171,4,133048
93108,744,2.874712265497803,0.47992255408383494,5,1311,974,37,347980
94397,2087,5.227557682016516,2.5117845002300223,4,2000,1166,54,568013
25451,219,1.6093484152705924,1.1451991158417556,2,797,381,33,49980
88768,843,5.59763512206919,0.6150889162344763,7,2000,1400,40,587047
15405,234,1.0422995549253145,1.944653851589986,5,625,282,10,85786
75453,520,3.9006254558892994,0.4915011581976105,3,1344,798,48,412811
76897,393,6.950458705879318,4.202084393337999,9,1478,1008,23,310088
66053,508,3.355322796042481,2.1323658543596364,9,2000,1077,25,163538
57558,372,2.2717903068762366,2.6511133008345054,8,1131,588,15,155905
20458,401,1.1010225835986023,0.5539253696458515,1,1955,913,156,394340
3367,31,6.559735112342375,0.5269509511693653,3,149,40,2,15132
82845,1413,2.3979621467319623,3.0648303048791408,2,2000,1047,92,125710
89688,649,1.0647360071563399,14.701243005483384,4,2000,1443,67,306543
38613,203,3.5753331092511886,0.3542110280181116,2,644,385,34,146702
26192,179,2.4464249883211853,1.1777368291545889,8,545,243,6,79552
11438,218,1.2921236202628013,7.126240863167148,1,265,117,20,40243
512,5,1.5305175914103881,0.2625584703607936,4,16,7,1,5000
7643,59,1.146661176679683,7.302933875691813,5,271,90,3,9698
33596,321,2.8788115072599965,2.6002844375051284,4,1322,545,25,108066
60792,350,3.1404659624543925,1.8364478205344423,8,1450,630,16,208247
89184,523,2.550336116043212,1.2971029340637878,2,857,854,75,403779
93020,674,4.737420248711732,1.2339776945309828,9,1640,946,22,658089
44525,446,5.341358583128302,1.277496134593255,2,862,482,42,67210
38856,480,3.1034971557989683,7.5638929643344515,2,1086,651,57,413393
18988,333,1.0282447929006735,4.503144690431619,2,1104,403,35,132563
35835,370,3.6140328624596405,3.877382622355025,8,909,362,9,70858
47395,446,2.1908236686586386,5.611210968588651,3,1446,663,40,108449
83142,561,2.8341216089741037,1.0402474968896036,8,1544,978,25,213252
86099,592,3.303837177989489,3.3685636255905087,7,1270,888,25,275561
18055,352,1.9485234096936792,2.1570808408964406,4,486,287,13,38981
37941,367,6.478224807660288,5.338508421904098,7,1676,1141,32,801655
70740,1023,1.316450966946287,1.2949515647626264,8,1069,646,16,117840
65610,1007,3.4491596463846474,3.6068198242112883,6,1013,752,24,160616
35011,203,1.009612043397447,7.486053318766467,6,874,529,17,183280
59131,1266,6.688377253441753,1.800456661952372,3,2000,557,33,211057
88826,829,1.2625731125888011,0.2413078818245551,5,2000,866,33,149725
7457,111,1.2193233261443994,2.5402138391605997,2,117,88,7,27478
32579,180,1.8909486893745524,1.4861205129273967,5,343,225,8,68175
61576,476,2.0289670907498234,3.9040016490949805,5,2000,1276,48,675576
44911,583,1.530596727868546,10.558124991277923,7,2000,1049,30,387828
36308,301,2.9354939133011664,2.3266959676758994,4,983,313,14,123630
20250,128,2.2870788224801784,2.1970050890741284,6,249,137,4,54083
71280,368,1.0765011070676895,3.720528377452813,9,389,490,11,314978
43386,576,1.847332064739791,0.3823897046439657,4,624,611,28,288965
68550,377,4.658627057856626,1.023287834193436,6,1299,672,22,176473
21452,113,3.574485438625175,8.795678206497884,9,122,239,5,118263
55169,295,3.839132270058057,3.8797105925990776,1,1467,1178,202,249906
14497,102,3.6349741053125464,0.04737331678707875,8,176,196,5,58528
41655,295,1.8194446755925697,0.8012976004703848,1,1133,424,72,265270
47059,450,1.2309717639833937,4.019190981580073,4,729,507,23,56089
828,5,1.6998115808101684,5.059657548755234,3,15,11,1,5000
50617,404,4.92153110889239,6.4109646226110355,4,534,477,22,182277
66334,447,9.65885764487806,1.2094632856783554,7,1817,816,23,88020
40054,368,2.49801588856248,9.359221546827705,9,1229,698,16,527854
47380,301,1.021444961679816,2.817772597892138,9,404,282,6,60839
79559,462,1.3319249960950703,4.173757879684533,1,2000,853,146,235163
16879,266,1.855199049657586,3.1785983029832408,1,848,211,36,52749
64032,369,2.9011036215790247,0.458331746771651,9,1729,771,18,204618
73036,577,1.1717381276669154,11.54979378060402,4,2000,1294,60,321631
24566,140,7.316182704622722,0.45887249289166054,3,655,375,22,133504
37039,339,1.999376526991807,1.0297441888435672,9,444,339,7,103412
69996,695,6.361574767294791,5.88003485975273,5,1031,767,29,321113
35370,189,4.336305237297003,3.373645167020851,6,935,595,19,182409
59263,739,4.0982235874547985,6.373780496477079,1,2000,693,118,269933
82737,472,3.053111245041779,2.53793909395873,1,921,918,157,445613
52034,443,3.1683143862156813,1.6561926573294854,7,1806,1022,29,466052
64995,531,3.2354640093670737,8.921736727443198,8,1092,1099,28,679748
32407,362,3.1797655436703445,0.12924015577235387,8,1415,697,18,497897
54198,411,2.775019764975399,6.785963437912956,7,1787,714,20,271661
61021,663,10.457176935030772,0.918495855213318,9,2000,1156,27,877786
5586,120,3.899276805614114,6.610557768995181,1,251,171,29,61360
8435,100,4.300754876364426,0.5246120437416615,2,260,175,15,60821
87000,2120,5.530564083103621,3.0380771601988936,3,2000,918,55,316261
89212,453,1.5343511312571791,7.665771521850186,5,1343,830,31,453472
97303,500,1.1925553014999497,2.2455273854840057,4,834,1209,56,930479
11230,108,2.45091812973296,4.804290762516099,4,303,155,7,40569
87608,559,2.587767960320842,5.715755940222612,8,1701,877,22,194979
60666,636,4.887741722811597,4.667879765282286,8,1988,765,19,197456
66803,453,2.290515192060613,9.081356725339969,7,1938,980,28,596060
27292,161,2.8611028060427897,2.072341454405662,1,494,273,46,76109
1162,6,2.647381730397135,0.6653579632958331,4,11,12,1,5000
84176,809,1.0856936178190288,0.1714713048455846,1,2000,650,111,195472
89880,543,3.1011546017217344,0.9904055130338678,5,2000,1386,53,460188
21645,262,4.873127489701709,0.5409174629173076,3,596,447,27,326099
21789,109,1.3770409880400032,2.857153019081011,3,390,309,18,68121
11274,255,2.9848829704176723,0.7157503397960183,4,404,215,10,122197
88561,648,2.9809753238766,0.13899161269526392,2,1534,1232,108,862046
9448,64,1.3945654663452043,0.1282870171139911,7,296,90,2,23845
23814,158,1.2899094367531871,6.234312236165529,4,733,218,10,78567
38202,644,9.612171771927251,3.1329928187104445,5,2000,788,30,574475
74560,392,2.100906364454419,1.551549485894952,2,1493,859,75,458888
90030,1304,1.567648297264904,7.862644471313336,6,2000,1113,36,709549
6901,49,1.4134387170918659,0.25473743855323805,9,236,149,3,41685
72367,956,3.4231270166363768,13.748902000542103,8,2000,1104,28,129848
48236,541,3.0684119188573655,3.3525550999381815,8,1756,824,21,597985
23725,186,3.269447966182075,0.7093960578072078,2,495,302,26,46442
82973,777,1.202668175694777,3.9778530422215237,4,1000,694,32,324356
72692,1107,5.927857163356518,5.044567934874124,8,2000,1299,33,203929
77152,1145,2.084807715663966,1.9633829975575219,1,2000,1019,174,249185
44361,414,1.8271094499426075,6.922450002352466,8,1746,575,14,92970
1642,10,2.365251315198347,0.5718333480275083,3,45,24,1,5000
21777,118,2.0876901908057794,1.1441181554948643,8,142,206,5,125373
46832,876,5.382388888014111,0.343545378925855,6,2000,871,28,94729
50443,490,6.827267338121061,0.8289194969766778,7,700,546,15,309990
39181,699,1.7955647007597781,0.9546796947083087,2,1260,764,67,387472
62956,1475,5.388182701394798,8.738004539814714,1,2000,953,163,294889
93205,638,4.346365277279662,0.28465160772850223,6,1905,1611,52,486859
88958,652,6.875903647986685,1.9515800250189679,3,2000,1776,107,568128
