total_loc,file_count,avg_complexity,duplication_percentage,team_size,actual_effort_hours,actual_time_days,actual_cost
448822,1972,24.852841144806316,0.6915217905345283,7,189888,4577,5092770
293322,1031,15.026836482992728,21.98738454626313,19,64347,825,3740143
76718,382,26.378975264733306,34.31056583144118,12,21219,353,2965368
63730,378,24.107211020583982,18.964083033690677,1,26580,3488,1124999
246256,3792,27.1780364326231,0.16424811589793809,7,73404,1769,2090920
336699,1545,33.14356186981713,0.4405343334242984,19,160408,2057,12460199
450089,2301,30.962533418024115,16.665441496550024,13,299948,4758,39167319
163052,547,10.984437459727067,6.200346696670183,12,19456,324,583045
478946,4362,31.040238637841043,26.57802628373038,12,202678,3377,13421255
462552,2531,19.17442158830547,28.351970596246158,13,139527,2213,19111114
334902,1574,14.721104860076647,7.115191818425144,14,89027,1351,3148014
40486,191,3.926824194089192,35.54133154097939,12,10647,177,642939
155732,818,25.691468830082627,17.676313799157036,12,62339,1038,7555155
348239,1425,28.583807896544528,5.713836303676949,6,90022,2438,8157562
101858,1006,9.837644852548719,30.57006392277582,10,18956,355,2430221
472827,2043,32.188531485000524,31.598980000670913,9,217868,4387,7518058
327573,1598,34.16884560971304,25.5718189066183,2,208898,14361,29177210
74006,270,5.612959767255799,34.13862212810213,7,13118,316,1856702
35411,135,8.454682513216474,29.49491888122685,9,5166,104,207625
349771,2715,29.75298302853215,35.288229489079626,12,149587,2493,3650492
425537,3574,17.47143353170527,17.355521939419177,5,104598,3268,15551565
206611,699,23.247475254227787,29.903885123977698,1,74860,9825,6190376
454251,2498,12.438782509447721,39.990062537161776,15,110668,1613,10443717
376097,1359,21.63581189400262,28.997247900784767,8,133854,2928,13394450
84958,933,24.13281123779564,4.567351209485286,1,33684,4421,4131575
12675,60,21.162404348254324,20.73274889716732,18,3770,49,473355
381879,1512,32.27467091959839,23.493911649721117,13,174694,2771,7897964
317415,1106,32.79441167149189,6.968427002855639,1,105233,13811,5341919
389801,2901,31.218341536503992,38.5156653671215,5,206431,6450,27659337
121800,526,22.912044545228852,7.023191105384652,18,39572,522,5007333
87425,473,3.6684522626649034,7.102316788528911,16,6876,96,689597
244946,3759,21.412953528873878,36.6066855189822,10,84332,1581,12591686
66858,300,3.430394022530731,18.608217324866843,4,10838,406,1252590
411043,1847,32.65482669636466,2.527531170980648,1,200526,26319,9637034
47557,168,11.25215120933877,23.927499997541144,8,10448,228,1358905
268794,1541,22.68633184941971,24.073053945321913,5,107231,3350,7926005
267069,2482,14.445293912248175,2.580030347462472,2,47172,3243,1165141
255226,4174,28.797024187028516,38.90089982534648,17,111406,1515,6883193
278676,1810,32.28209327261517,21.761198611783023,7,176946,4265,21102873
2698,21,12.614592332178855,22.39182888719057,17,681,9,98627
454216,1890,35.10906941181868,20.804616580095782,6,213843,5791,11953339
184966,1334,12.44449521623364,24.4292711857848,15,25224,367,1312836
413795,1440,24.78106676919019,10.571990110950198,5,122174,3817,11395188
167792,577,29.259921465322414,11.489653918993632,15,77246,1126,9695833
435590,2122,19.162358935857924,20.45356359184531,18,111345,1469,13032747
145431,515,31.575845687264486,32.267434190543185,18,83133,1096,7714298
444176,1849,13.418025551660126,1.9945830597671543,6,107380,2908,10961421
162991,872,4.789797021981681,24.13616848880984,2,23439,1611,1206472
381509,4012,34.85010522476753,32.27112570025256,17,239891,3263,18288007
402421,2444,11.039231318288294,6.2766908814890865,4,79326,2974,4219947
436596,2295,38.49670668247726,0.6009016792226518,12,175919,2931,23744550
261410,982,33.818708997394076,12.508531805658322,19,109034,1398,3776074
23736,139,5.448326391053299,23.525748269183925,2,4092,281,443434
88455,322,18.359054145084407,5.531326936189909,2,22137,1521,1191785
217086,993,10.704408626547185,17.04489483889942,14,41718,633,3413577
103645,1230,15.489400017873477,22.092859894971117,15,26105,380,1538202
146930,491,5.719928748535148,23.955323790292688,2,26904,1849,1668636
231285,1272,12.119513046101098,10.976468840015006,4,48169,1806,2593953
95414,644,13.443191095568086,16.001185439451653,19,22295,286,2627757
365514,1701,21.03105750713559,31.133569162702347,9,158672,3195,10717192
208490,2699,33.517191488057904,37.64858776482742,7,164576,3967,18831841
378887,1811,32.00584372483546,34.47521324473029,13,303874,4821,24093893
15096,86,22.686808385046437,22.571340069337275,12,4679,77,426453
427288,2817,25.11995812751725,16.41171211775786,3,235344,11276,21328608
472473,1639,34.80939505752596,13.318264574856729,13,189549,3007,27837312
132851,735,13.497382234015621,4.9982626433607225,15,35863,523,2428574
194769,1858,25.453454270426164,4.262049888644519,14,56928,864,2675555
374140,2271,37.30253528596699,27.534304996546307,9,231602,4664,32084508
392917,1404,17.982578359120765,10.391776646846417,13,100682,1597,4302052
456232,4852,29.671148511635053,10.186467457297873,4,157159,5893,20190997
138655,1339,28.25823106041909,39.927802179111424,8,70775,1548,2797589
121174,2275,29.981899917169496,7.517038314951816,3,41716,1998,4406634
382951,7151,29.479068037262955,5.922390379553186,2,114696,7885,4538555
258029,1002,14.38520977909695,3.9474091103968245,19,51608,662,7225179
240969,1034,15.281562395499446,23.192213806671845,8,79356,1735,7415903
411487,2965,9.831722931594962,25.114553040084058,17,74798,1017,4697733
423691,1886,31.53951335247378,14.609117050275277,13,233613,3706,8933819
439364,2952,11.026728575796591,21.41653342045871,7,72259,1741,4932037
257213,892,31.219178283479625,31.535981237796502,9,100657,2027,11238616
442001,1514,13.281177819761627,32.72416673286993,12,117301,1955,8216186
19563,132,6.375678851941803,38.31648302862593,14,4669,70,242751
68142,258,16.18210765413488,32.97071943691498,14,20016,303,1902785
90593,372,24.210392039893527,22.593657468697064,15,39480,575,2934028
217715,1707,9.385363950773254,7.186278633473839,3,45317,2171,1883139
431315,3993,22.388361176928456,3.990542308113696,15,125714,1833,5030878
183492,1115,18.672526957893037,2.180475596434368,19,43427,557,4862523
160101,652,10.358303608389148,26.66103327141535,14,34928,530,5124194
36454,125,5.08027292373832,32.30145021591972,8,6524,142,328171
28356,117,25.823326766583545,20.34735802736316,5,8009,250,965159
3073,11,15.632963843120201,2.1885669933455976,19,686,8,21532
472060,2351,10.858255843540437,21.418822983653527,4,92605,3472,6445758
35867,138,25.00379773796401,37.42997046098202,14,13084,198,1123516
496053,2015,39.36408035702296,23.90452763729842,16,318250,4475,17483732
238304,1652,23.33793966701317,32.377099538512596,6,71146,1926,6320980
362252,1926,22.852583225438053,32.00610593567002,6,96118,2603,12950927
323418,1287,32.942420028303886,37.28516399122611,3,191431,9172,27331931
24252,394,29.10802690085336,30.80915062599493,15,13867,202,458615
317673,1260,29.235030561171357,29.908020560523582,3,142890,6846,7907528
149257,1579,16.903274962294347,9.364106598825623,11,28961,510,4265590
392926,2199,26.032940580611772,2.397006212843258,3,110929,5315,6118221
314337,1247,27.613865585521978,20.703978602152308,10,147282,2761,16208672
117239,1033,8.978713559052242,4.977368317870208,18,24012,316,1271410
318605,2858,20.3409299342767,38.48783505111965,1,131334,17237,8711059
238509,1582,29.834996676801264,11.596990505321143,16,127629,1794,5726236
256528,937,25.117595106454846,34.117768135371726,16,86126,1211,11309982
208480,4160,17.094517949143768,15.504985008098373,10,52587,986,7085800
257109,933,25.379693486425758,12.927769994295097,1,111870,14682,6555428
389322,4401,12.214889950101337,37.406342895064846,4,66835,2506,8492501
337176,1133,19.386950706381413,14.532902883448958,3,82804,3967,5512379
344638,1193,30.893487600928633,15.611516346525459,5,187307,5853,6157254
318777,1835,13.770294826962793,4.243671184516367,12,65687,1094,7787189
491141,2756,16.215703719165113,26.81786661130037,12,106758,1779,10412963
323912,1901,35.05198113757651,11.55357657910054,13,111323,1766,6197319
485917,2326,16.80537125800069,23.424166713580288,12,166157,2769,8788038
431959,5943,17.205818809854875,23.65406816212838,16,70148,986,10299903
188956,3249,32.8979822282258,28.76798782383068,13,116433,1847,15383725
32153,499,22.949608537685744,29.809659446897648,5,10785,337,1351077
158229,982,24.452879457682318,20.578097376061578,4,71101,2666,2605304
433668,3647,34.40822513178286,13.23967790413612,15,173925,2536,20553473
415896,2023,12.676789384867035,33.498035793389356,12,150250,2504,7195506
229004,768,26.052810860820205,12.394625976339388,19,91466,1173,13451041
122329,834,18.05354967051893,20.30036377877326,19,38020,487,1017856
128877,666,27.622908568240057,16.05010332814912,11,44240,779,2910018
472127,3067,25.178649841290635,34.20313543878753,6,195789,5302,14825969
2122,8,19.029439273798452,17.27674124583315,9,591,11,75143
49256,178,15.839641665586543,15.443967553499371,1,16115,2115,1927498
41309,153,15.69278878311948,27.5929477159055,12,11784,196,810137
17225,58,23.615629363793115,24.09764439445771,14,7052,107,659523
192968,3392,23.08778561877121,4.289873339833843,6,64791,1754,8333896
51726,198,20.3991528466729,20.326752253758528,1,18118,2377,405226
81682,343,15.691832031114249,29.419135533329907,2,15801,1086,1963798
476281,4444,25.927795393788298,39.68299058365425,11,306948,5406,43923179
29902,103,23.223852319938832,25.165873358812764,3,9030,432,218240
4763,54,25.04754665424563,14.81172265765271,10,1713,32,44410
228095,1037,25.762180662177336,9.046063992084736,6,105622,2860,6842913
178400,1679,31.36611667652481,34.91320936613281,6,134319,3637,4218965
48424,306,25.757878556268828,32.58260848454011,2,24230,1665,1994271
336826,1465,24.030569904476035,9.356912831175395,10,100266,1879,11503757
224637,1177,24.96351610666837,8.025283605862938,6,78316,2121,7337966
452768,2886,36.91830003071468,28.605471072447024,17,292514,3979,13319960
405380,3080,27.063473283048694,12.598082476750378,14,162589,2467,17092244
298381,1147,30.88702149141509,12.255951934478313,5,99877,3121,10889697
363976,4234,28.25502460410962,6.09160988270621,17,173335,2357,24478017
352207,2235,24.050294470753528,10.559020788393196,2,121172,8330,4735837
160945,583,11.23220766704524,17.100302303705984,9,26572,535,2923018
167969,642,16.713308064584417,29.31353349089662,12,42555,709,5893252
391219,2604,36.88892192017775,13.45232377654999,19,227193,2914,19357602
479861,1992,29.672416114905403,13.144173579193708,7,147732,3561,9903060
101871,398,19.4048860298307,11.396530102097433,9,32972,664,1391333
39209,144,28.839922140318592,19.13134670044172,16,17927,252,2378595
192692,1035,21.86268165008601,7.225467917652613,11,74872,1318,5334781
150822,1491,19.272833034104686,19.42522936128502,12,44931,748,6300886
21672,190,23.453454799355953,28.167022247787592,15,6426,93,836720
12055,97,21.908402950609787,1.1916201613048871,18,2565,33,176890
481126,2424,16.224160243844548,0.3911752122304746,19,94613,1213,8951228
472333,8115,24.114599962649514,3.004916406180369,16,139401,1960,3280471
53776,257,15.778467841767974,21.426402469124483,15,12034,175,652468
57992,411,13.128350942056997,34.178203327416135,5,14516,453,1630661
184574,1490,19.69299098241534,0.19537864081007772,11,40823,719,4414126
256510,950,18.11031453408718,37.46645218338724,15,86211,1257,5684583
352243,2134,13.82587919466431,4.251140462821432,18,62009,818,7758506
466071,6318,22.280048130965753,33.67934112232905,13,197210,3128,9990399
222820,868,7.552431479622122,19.31419059931787,4,33845,1269,2706421
418478,6759,26.067350020457937,26.37429549115376,17,217417,2957,17704045
11546,49,25.986901919292247,20.427319377887297,4,5156,193,331562
228571,938,26.604745446282102,19.081929007174185,16,95055,1336,13698052
378665,2740,19.024727161569224,33.39597713457566,15,117567,1714,12999256
422485,1649,11.974764961741936,30.235455182712656,14,65630,996,5912994
184874,1033,10.559812577532853,19.336089460920167,12,45014,750,3887722
416866,2513,25.156539874350237,4.465437175842464,3,119322,5717,4857418
461963,7529,16.243915418107953,4.6161183725763255,10,104657,1962,7156895
267497,2183,22.125160227264058,32.06157842876302,8,105389,2305,11325157
488329,1727,17.482951718153068,21.17562485390134,6,128727,3486,18046769
121400,820,28.04679221480611,19.263565608774506,14,65448,993,8255632
483115,2587,22.183172712373334,27.222673654428604,17,129986,1768,7675760
415508,2270,16.43112815239024,34.35366333657041,19,161381,2070,12331826
59629,301,25.750039227164788,25.15492577653221,16,27505,386,846584
237591,3636,15.694149979358071,30.513916093859162,15,61031,890,2031258
206050,1466,8.354142947324677,30.61082096467828,15,36305,529,2945422
245383,1063,22.44953525070561,14.250457951718364,1,44177,5798,3928595
114630,1144,20.157961928701674,10.963327825639828,12,27015,450,1467549
461014,4569,30.946454581836292,32.04656268700634,10,224191,4203,23217612
425703,8105,16.480423563043182,15.08715167136974,14,109127,1656,12161057
147422,925,16.81780883367511,36.13344026090821,10,54952,1030,3235853
405828,1499,17.30522965223703,2.787627869204785,10,131468,2465,15591475
122289,1941,5.7934383473549556,2.328700483013586,11,16362,288,764573
155630,1591,29.53440098346086,37.08016640405633,16,83576,1175,7584745
176992,1387,25.67706433016189,25.938196567257393,9,65130,1311,8112367
39390,169,10.530228724305221,15.183974257933293,15,4734,69,425166
66517,316,19.7121567932876,30.20241659264731,14,19077,289,2633296
178876,1161,10.4141698558997,26.89307239974565,19,34356,440,948402
164493,686,30.106722032077357,21.24804187278385,9,91611,1844,8838702
499637,2468,14.325023957495398,3.954933706506054,4,110846,4156,10311804
133096,485,3.773197219726226,32.48718349171006,7,20738,499,2195032
100924,396,17.576717734436283,34.64092762722499,8,27244,595,3496573
277692,2453,23.46454688013321,6.886747542105964,8,52966,1158,6057239
428827,3638,26.36653428857833,34.02046607908267,19,117839,1511,14463176
169476,2083,5.970365895696963,35.11389244066257,15,19115,278,1099995
317556,2365,16.458390400634542,21.977144491540642,16,78391,1102,5516739
34508,115,16.166929458398624,26.24716144890748,9,11066,222,1122988
393776,2600,15.156316383189985,15.289492800579655,12,109206,1820,10041490
206238,1961,30.430910679090992,11.271665900370639,16,103429,1454,14991361
84059,349,5.207349394381588,28.879325878065792,4,11705,438,518396
55837,300,16.250888808489243,34.47500596063233,5,19632,613,1289158
373260,4270,28.51626566788141,26.1631021182299,8,138773,3035,13108245
275994,1901,14.110661903899992,20.46362442586197,1,74434,9769,9887461
24854,161,19.600061372928028,6.356990673766862,6,4384,118,617334
45686,191,25.965889354128866,2.1383485041927264,15,11693,170,744665
28645,519,7.092672277756378,17.827671609869856,4,5950,223,170908
427736,3647,36.154117162921025,1.973982547896851,11,198402,3494,14842564
86623,482,18.785657447208383,22.773385276289005,5,22061,689,1572171
206758,1763,13.812888124730755,15.309167652710851,18,54813,723,8125661
217041,1047,17.835709986085853,30.28756478727878,15,80753,1177,6140293
21081,123,10.475184629805252,12.225939873447338,18,3421,45,204384
89429,636,23.816803638066165,23.719308038697285,13,35049,556,2365774
285695,994,29.80661923903883,21.50734087020402,5,135565,4236,9706510
51974,249,26.19466437724117,0.18849702088964637,1,7485,982,949099
92248,1118,31.432239237986494,2.895575930572414,18,27596,364,842559
126495,665,26.477144482403823,11.61472849944082,14,56129,851,3432059
246190,1004,23.363938049968336,35.2894032408306,5,81725,2553,11900909
332270,1462,17.48278865336173,5.880598195991142,6,87867,2379,3506185
269604,2898,22.185348012611733,28.435773218421666,16,102008,1434,11887825
429488,1465,10.780737010921758,38.934662646091496,12,119371,1989,7918016
415236,2559,30.904647190367477,31.62270210764621,18,157291,2075,15042071
181053,2017,17.55377080767095,9.717814467481759,2,48561,3338,1599659
36908,388,2.318833662233441,36.33461041652326,13,5267,83,315143
356650,4783,9.945701303801913,3.724286260335603,17,47967,652,4082588
260068,1036,17.437887450830942,18.72567767482943,17,58490,795,2931582
319778,3972,24.314784051534616,35.50167630905655,16,138795,1951,12553049
152063,1870,17.503174519611676,25.65062837027479,18,48629,641,2361847
132913,506,21.61518520147249,16.545782589107954,8,42824,936,4475667
176195,1294,18.45243350494932,11.712514669486751,3,47420,2272,6523382
90827,1573,22.005951518959055,15.003976212733999,17,26114,355,812498
394054,6257,15.235735875453226,20.35767124037145,18,87681,1156,4222724
203003,2373,8.332512428325021,12.761757194912295,6,27238,737,3534811
143826,1391,21.17310468414414,38.75871448329199,8,47884,1047,4889049
183432,848,18.724635991152915,37.323106122645804,13,67495,1070,2040519
11844,132,2.016041967303124,34.82685872857283,8,1912,41,159127
395466,4960,19.94329467929804,16.873193420906137,19,87201,1118,4121869
448472,1859,13.04708197923887,27.652070773409157,6,85098,2304,3904511
68457,314,17.778488120828165,36.11317228143859,15,18309,267,2605075
105923,666,14.596012710152493,34.017179507157124,10,27465,514,3268346
320697,1711,25.19534542198752,16.573080560808307,17,78787,1071,8706749
464571,3629,33.65388434433691,4.495441972890428,1,174476,22899,8908874
147468,864,12.639751831403235,3.0252145533819785,7,19478,469,689804
187333,1060,32.6476210207858,23.082561809028107,13,104871,1663,13969681
194124,1322,20.41588051703966,25.705117408437268,3,62775,3007,1303481
251647,909,23.96337316388885,33.993704183880965,19,92387,1185,6508898
77954,1443,22.298578823546375,11.700600813641241,15,19281,281,1081464
258094,1051,25.497094365870105,6.698819622001699,5,80647,2520,7592826
353244,4355,22.8830315483068,15.16023332712798,11,104078,1833,5470974
385376,1545,21.141684442325822,14.143004945291002,18,156037,2058,9433481
421651,2067,10.99269696114396,5.29875816071419,3,86661,4152,11309709
38141,146,2.4033095137342126,26.891306100526084,6,4438,120,436763
30211,406,11.985094641450175,20.34767762917504,3,6438,308,250687
332986,1754,17.335885828377087,28.84491024459065,5,114377,3574,13089452
369540,2108,19.633959490331193,14.107644806789388,9,90759,1827,4262922
143754,634,7.887757825757511,13.02808846310809,19,16082,206,1226906
88333,481,24.173539845568463,18.903034121754224,13,20494,325,2132583
318920,1722,32.23036802851093,35.09629381580588,6,224279,6074,12414031
282185,1792,33.866424425847015,1.6112522693592135,11,121133,2133,8471301
357101,2807,22.420526802069148,32.19331269185888,14,141247,2143,16305475
476026,2790,30.845625274637428,14.75950450631026,6,190945,5171,27100522
45313,569,26.717242579640303,34.18476103153911,6,15326,415,1360977
168770,581,16.50584222171109,32.08812035343426,17,37638,511,801547
140392,614,12.780811051242887,13.950449895843535,11,20914,368,1338502
286714,995,33.899292119751216,27.755061412864638,15,188456,2748,13535374
463484,4344,25.22429998123512,6.385310270937605,9,203649,4101,13052387
404838,1500,23.517122711135464,35.85126208655152,17,164176,2233,12594753
343203,1360,13.038126800341377,16.179642578076376,7,50272,1211,5140141
205115,935,8.238795422627344,18.225024614208007,7,37509,904,1340820
477157,2313,34.964239012021835,28.230362041479395,1,349501,45872,19377022
42286,327,19.655582109438022,32.83360946819404,8,16771,366,1442209
226506,891,14.979032936564012,9.453709733128385,5,49243,1538,3005030
231376,1319,11.187870304317727,26.454005595079817,19,45849,588,6824215
400453,5913,25.118481124919313,15.679921755565939,8,145617,3185,11079428
298706,2329,23.907779388572923,14.748116960158452,17,128546,1748,17106116
447953,1578,15.961874436106687,27.601032957626188,19,138137,1772,18862093
314215,1196,31.975066688852742,15.487330966237373,12,137713,2295,17721034
288154,975,9.206746618519682,13.844340006576306,15,44586,650,1163550
282070,1362,16.968099469826228,33.435536325049696,4,74933,2809,10730935
37765,337,21.48644799911314,4.051044953240255,12,8395,139,308403
411566,4537,17.18081055075682,27.035704913208427,13,147837,2345,3617936
249821,2582,29.999000648656885,9.949015751624986,14,88585,1344,6543601
66650,1212,23.7891669714117,0.6199296730476123,5,22071,689,999869
87812,594,25.637902491895893,6.670570754907681,16,26289,369,1155284
90113,920,6.256349540424772,24.266461191034708,7,12857,309,738204
337554,2207,11.826946711870745,28.365087659437496,15,71988,1049,3764448
315019,1110,15.608118394592925,0.8423113422528017,13,72626,1152,7917933
122326,776,18.470757790729273,1.457017732068806,16,27846,391,1233050
35935,133,23.411166224282667,36.101684593718126,12,11140,185,1009343
359087,1783,32.4411358320662,2.9322327245487934,7,155110,3739,22992800
450848,4033,30.442684162758233,35.76728634466285,16,201663,2835,15368679
210517,1514,32.13964956438851,9.126636550036231,13,124364,1973,12864647
475766,6702,31.938881778861976,29.600712006328514,3,240071,11503,35054763
489118,3667,19.664128723133828,12.389329957840483,15,119116,1737,4513670
134555,613,11.378457245818606,34.350081024367356,3,41877,2006,3116440
490957,7217,31.00872105873161,28.018194616974313,7,286557,6908,37402855
152234,1502,9.637926491998813,16.072538344067805,18,21969,289,3102017
286154,1968,9.411809513497827,3.052098166963182,14,37162,564,3647847
209759,709,20.629643370829626,29.30800735483228,18,77591,1023,2998479
172570,700,28.279005523589703,24.675390238607264,19,77880,999,10684458
450562,1930,12.951255431626043,0.11646871335154962,14,95772,1453,4087362
94571,1196,25.85626839007615,0.37679423889781294,6,26870,727,1770037
269284,1098,29.921268126194896,32.35171892770776,8,155126,3393,10675156
307191,1247,21.12976600236476,10.375989552074154,7,50038,1206,3910364
317264,1584,9.007278990304117,25.445346709122628,18,56517,745,6935854
146889,493,9.000885686168406,18.168576790609897,18,22287,294,2769800
116108,884,23.83752197969604,34.53720058087069,15,42645,621,4842559
270208,947,27.045720404737537,36.67844452409955,19,123746,1587,2830903
158917,570,30.230642979862292,39.87230850715416,2,105367,7243,9844424
114324,2162,20.184378250082904,6.147365432289873,8,23904,522,2800929
487939,3002,14.357893663699544,34.518561859019016,11,71482,1259,5561391
254944,866,9.619912259644192,10.640855069152071,18,33830,446,4832334
79773,1052,23.508298363347887,23.632634995820307,13,35186,558,4471977
337503,1805,13.079815288129133,20.230913354768436,9,49398,994,5086025
212337,720,14.769919488881555,0.7195252628955062,9,37446,754,1052804
110517,585,17.339488200735502,37.31085119624379,17,39750,540,4165999
467754,4799,11.073261449708383,3.133082205968738,7,77917,1878,10791921
124118,634,10.698111783578025,27.528756776309432,9,31087,626,2155196
446109,4412,21.750978646711122,31.40027344833048,1,95462,12529,12310514
459797,2555,18.305393236302983,31.81151396190737,2,133158,9154,8084148
125841,1836,7.471559496559409,5.4197807571537915,4,22724,852,2138633
